T [C],RH [%],Short_wave_global [W/m2],,,,,,,,,,,,,,
12.6895,87.8482,0,,,,,,,,,,,,,,
12.243,88.4761,0,,,,,,,,,,,,,,
11.7767,89.018,0,,,,,,,,,,,,,,
11.3285,89.2626,0,,,,,,,,,,,,,,
11.0426,89.7346,0,,,,,,,,,,,,,,
10.5478,90.927,0,,,,,,,,,,,,,,
10.4136,92.106,0,,,,,,,,,,,,,,
10.1526,92.5994,0,,,,,,,,,,,,,,
9.47569,92.2277,0.000673701,,,,,,,,,,,,,,
10.1139,94.0257,2.60941,,,,,,,,,,,,,,
11.2105,90.9711,12.9809,,,,,,,,,,,,,,
13.2764,87.8004,26.5746,,,,,,,,,,,,,,
15.8745,75.372,41.8031,,,,,,,,,,,,,,
18.2511,62.0383,65.7699,,,,,,,,,,,,,,
21.0647,55.1098,107.769,,,,,,,,,,,,,,
23.0376,48.2134,150.651,,,,,,,,,,,,,,
24.2367,41.3219,158.501,,,,,,,,,,,,,,
24.3299,36.9647,147.807,,,,,,,,,,,,,,
25.0618,32.288,168.585,,,,,,,,,,,,,,
25.3228,34.6652,166.435,,,,,,,,,,,,,,
23.8561,43.55,119.646,,,,,,,,,,,,,,
21.527,51.6431,59.4331,,,,,,,,,,,,,,
19.7848,55.516,19.5309,,,,,,,,,,,,,,
17.7573,68.022,0.137982,,,,,,,,,,,,,,
16.4753,66.5518,0,,,,,,,,,,,,,,
15.6891,67.9126,0,,,,,,,,,,,,,,
12.7419,99.7742,0,,,,,,,,,,,,,,
11.3557,99.8231,0,,,,,,,,,,,,,,
11.1429,99.8219,0,,,,,,,,,,,,,,
10.747,99.8023,0,,,,,,,,,,,,,,
10.6146,99.7706,0,,,,,,,,,,,,,,
10.4864,99.746,0,,,,,,,,,,,,,,
10.1756,99.7092,0.00111001,,,,,,,,,,,,,,
10.0921,99.5993,1.69884,,,,,,,,,,,,,,
10.4323,98.9059,14.7713,,,,,,,,,,,,,,
10.7716,98.2424,23.5973,,,,,,,,,,,,,,
11.494,91.4135,42.4831,,,,,,,,,,,,,,
12.2778,86.7494,50.7093,,,,,,,,,,,,,,
12.9726,83.8024,48.0517,,,,,,,,,,,,,,
14.6399,76.0078,79.5943,,,,,,,,,,,,,,
17.4181,58.7721,139.02,,,,,,,,,,,,,,
16.679,50.669,136.494,,,,,,,,,,,,,,
17.4058,50.3542,115.455,,,,,,,,,,,,,,
16.1517,54.207,86.4153,,,,,,,,,,,,,,
14.3533,57.6427,30.6014,,,,,,,,,,,,,,
12.8632,64.5448,9.8123,,,,,,,,,,,,,,
12.0487,69.5425,2.10339,,,,,,,,,,,,,,
11.6731,78.6074,0,,,,,,,,,,,,,,
10.8945,85.1102,0,,,,,,,,,,,,,,
10.858,85.5179,0,,,,,,,,,,,,,,
10.2625,88.8049,0,,,,,,,,,,,,,,
9.7907,82.1644,0,,,,,,,,,,,,,,
9.42022,82.8415,0,,,,,,,,,,,,,,
9.31855,84.7365,0,,,,,,,,,,,,,,
9.24637,83.2544,0,,,,,,,,,,,,,,
9.15925,83.3338,0,,,,,,,,,,,,,,
8.90383,81.3114,1.34E-05,,,,,,,,,,,,,,
8.95215,83.6713,1.09704,,,,,,,,,,,,,,
9.38142,82.4192,9.84237,,,,,,,,,,,,,,
10.1539,79.5294,32.2445,,,,,,,,,,,,,,
11.3621,74.6801,61.0839,,,,,,,,,,,,,,
13.6846,65.3867,102.9,,,,,,,,,,,,,,
14.8286,54.0542,140.71,,,,,,,,,,,,,,
15.2512,49.5146,143.209,,,,,,,,,,,,,,
14.8504,49.9118,126.692,,,,,,,,,,,,,,
15.5093,45.8022,117.249,,,,,,,,,,,,,,
16.1956,40.7061,145.967,,,,,,,,,,,,,,
14.0792,44.4552,104.798,,,,,,,,,,,,,,
13.2485,46.5916,57.5779,,,,,,,,,,,,,,
12.7626,45.8578,78.1499,,,,,,,,,,,,,,
10.0768,52.1052,47.7497,,,,,,,,,,,,,,
9.08237,55.4851,0.330127,,,,,,,,,,,,,,
9.28423,57.6121,0,,,,,,,,,,,,,,
8.16428,61.0426,0,,,,,,,,,,,,,,
7.48269,64.9969,0,,,,,,,,,,,,,,
6.90523,67.8509,0,,,,,,,,,,,,,,
6.64747,73.7127,0,,,,,,,,,,,,,,
6.396,75.7785,0,,,,,,,,,,,,,,
5.79998,80.3181,0,,,,,,,,,,,,,,
5.85481,81.0092,0,,,,,,,,,,,,,,
6.31103,77.5032,0.000418409,,,,,,,,,,,,,,
6.92701,75.4257,3.05746,,,,,,,,,,,,,,
8.17951,72.0412,19.1597,,,,,,,,,,,,,,
9.96336,65.5945,38.1755,,,,,,,,,,,,,,
11.1975,59.1803,52.7473,,,,,,,,,,,,,,
12.0956,59.7371,70.1555,,,,,,,,,,,,,,
13.6296,56.3925,96.0655,,,,,,,,,,,,,,
14.8844,41.362,120.969,,,,,,,,,,,,,,
14.1009,51.5756,92.9435,,,,,,,,,,,,,,
10.9413,60.7965,54.6259,,,,,,,,,,,,,,
10.4592,71.9182,46.9236,,,,,,,,,,,,,,
10.8554,62.5845,39.059,,,,,,,,,,,,,,
11.1245,66.128,28.6072,,,,,,,,,,,,,,
10.1814,80.0836,14.5526,,,,,,,,,,,,,,
10.6597,74.8911,3.66357,,,,,,,,,,,,,,
10.5131,77.0281,0.0583273,,,,,,,,,,,,,,
10.8088,73.4636,0,,,,,,,,,,,,,,
11.1001,73.8092,0,,,,,,,,,,,,,,
11.4134,76.1884,0,,,,,,,,,,,,,,
11.4103,72.0429,0,,,,,,,,,,,,,,
11.4437,73.5406,0,,,,,,,,,,,,,,
11.5501,73.9825,0,,,,,,,,,,,,,,
11.5364,72.2626,0,,,,,,,,,,,,,,
11.723,68.6144,0,,,,,,,,,,,,,,
11.7063,71.8518,0.000216265,,,,,,,,,,,,,,
11.4773,69.3215,5.65769,,,,,,,,,,,,,,
12.6109,63.5781,28.4395,,,,,,,,,,,,,,
14.0723,54.1324,53.0018,,,,,,,,,,,,,,
15.7603,53.5952,76.0835,,,,,,,,,,,,,,
17.2545,51.8479,96.6934,,,,,,,,,,,,,,
18.3613,49.8932,101.753,,,,,,,,,,,,,,
19.3742,50.7766,99.5554,,,,,,,,,,,,,,
20.4653,52.4342,98.024,,,,,,,,,,,,,,
21.5692,51.1122,97.6098,,,,,,,,,,,,,,
24.9753,45.431,169.545,,,,,,,,,,,,,,
27.8258,39.0862,228.66,,,,,,,,,,,,,,
27.493,40.7538,214.888,,,,,,,,,,,,,,
23.0679,52.9787,131.616,,,,,,,,,,,,,,
19.8069,62.8692,40.1235,,,,,,,,,,,,,,
17.0909,71.3531,1.02086,,,,,,,,,,,,,,
16.3023,79.5519,0,,,,,,,,,,,,,,
15.5247,80.2381,0,,,,,,,,,,,,,,
14.7053,81.8166,0,,,,,,,,,,,,,,
14.9641,80.7298,0,,,,,,,,,,,,,,
14.7754,81.5415,0,,,,,,,,,,,,,,
14.6406,82.2422,0,,,,,,,,,,,,,,
14.5617,82.6057,0,,,,,,,,,,,,,,
14.2634,81.5924,0,,,,,,,,,,,,,,
12.8788,85.0363,0.0195748,,,,,,,,,,,,,,
12.826,85.6358,4.64298,,,,,,,,,,,,,,
13.5582,73.5949,19.0169,,,,,,,,,,,,,,
15.3354,61.9497,49.6683,,,,,,,,,,,,,,
16.9258,52.8638,90.1118,,,,,,,,,,,,,,
18.3425,47.8677,113.824,,,,,,,,,,,,,,
18.8218,46.122,112.304,,,,,,,,,,,,,,
19.2913,46.2128,99.5051,,,,,,,,,,,,,,
19.8783,47.4192,93.9266,,,,,,,,,,,,,,
20.3326,47.9554,101.296,,,,,,,,,,,,,,
22.4657,46.2364,172.621,,,,,,,,,,,,,,
21.3262,46.5895,211.984,,,,,,,,,,,,,,
19.281,51.923,180.937,,,,,,,,,,,,,,
17.2244,59.037,108.313,,,,,,,,,,,,,,
14.9831,67.3239,31.6506,,,,,,,,,,,,,,
14.329,71.4676,1.18453,,,,,,,,,,,,,,
13.9367,73.4891,0,,,,,,,,,,,,,,
13.1317,74.5022,0,,,,,,,,,,,,,,
12.7817,77.376,0,,,,,,,,,,,,,,
12.2435,78.8351,0,,,,,,,,,,,,,,
12.4566,80.1329,0,,,,,,,,,,,,,,
12.467,80.9905,0,,,,,,,,,,,,,,
12.4331,79.5774,0,,,,,,,,,,,,,,
12.3957,79.7874,0,,,,,,,,,,,,,,
11.9219,81.2275,0.00941816,,,,,,,,,,,,,,
11.5084,82.5442,3.36472,,,,,,,,,,,,,,
12.1463,79.9708,24.5303,,,,,,,,,,,,,,
13.9055,75.9497,56.7406,,,,,,,,,,,,,,
16.8857,69.8223,90.9213,,,,,,,,,,,,,,
18.319,56.6099,119.194,,,,,,,,,,,,,,
19.7864,48.7418,137.146,,,,,,,,,,,,,,
19.9762,46.0614,139.396,,,,,,,,,,,,,,
19.6497,45.0821,127.603,,,,,,,,,,,,,,
20.3281,45.5149,120.328,,,,,,,,,,,,,,
22.298,41.8742,177.952,,,,,,,,,,,,,,
23.3669,35.6298,228.054,,,,,,,,,,,,,,
22.5787,32.8014,232.087,,,,,,,,,,,,,,
18.7317,40.9983,164.696,,,,,,,,,,,,,,
14.4675,50.5891,56.4182,,,,,,,,,,,,,,
12.3205,58.1473,2.18147,,,,,,,,,,,,,,
10.8357,63.6278,0,,,,,,,,,,,,,,
9.61557,66.3554,0,,,,,,,,,,,,,,
8.91871,68.5629,0,,,,,,,,,,,,,,
8.35533,70.8143,0,,,,,,,,,,,,,,
8.03701,70.784,0,,,,,,,,,,,,,,
7.62076,73.3217,0,,,,,,,,,,,,,,
7.36355,75.2459,0,,,,,,,,,,,,,,
6.91414,78.7011,1.72E-06,,,,,,,,,,,,,,
6.68675,80.235,0.0452029,,,,,,,,,,,,,,
7.01027,84.7463,5.67796,,,,,,,,,,,,,,
7.85389,84.8048,20.9997,,,,,,,,,,,,,,
9.43794,78.0115,46.0258,,,,,,,,,,,,,,
10.8995,71.315,78.2072,,,,,,,,,,,,,,
13.4331,62.0941,115.641,,,,,,,,,,,,,,
14.733,56.8545,132.624,,,,,,,,,,,,,,
15.5655,57.3847,114.232,,,,,,,,,,,,,,
16.3968,49.6268,100.066,,,,,,,,,,,,,,
17.4507,44.0395,100.744,,,,,,,,,,,,,,
21.2366,33.0075,181.989,,,,,,,,,,,,,,
23.4273,28.4762,252.654,,,,,,,,,,,,,,
23.5844,26.1379,252.195,,,,,,,,,,,,,,
20.6359,35.2544,172.139,,,,,,,,,,,,,,
16.2604,42.8605,58.2483,,,,,,,,,,,,,,
13.9316,50.3603,2.6282,,,,,,,,,,,,,,
12.0697,59.0038,0,,,,,,,,,,,,,,
10.9366,64.0486,0,,,,,,,,,,,,,,
10.2407,66.4539,0,,,,,,,,,,,,,,
9.53492,67.7042,0,,,,,,,,,,,,,,
8.90791,67.4385,0,,,,,,,,,,,,,,
8.06874,68.4961,0,,,,,,,,,,,,,,
7.21983,70.8089,0,,,,,,,,,,,,,,
6.69533,71.588,0,,,,,,,,,,,,,,
5.98852,72.259,0.00681935,,,,,,,,,,,,,,
6.0988,77.0429,6.39762,,,,,,,,,,,,,,
7.44167,71.7311,23.9285,,,,,,,,,,,,,,
9.38875,67.5224,43.985,,,,,,,,,,,,,,
11.8686,55.9177,67.2442,,,,,,,,,,,,,,
14.6848,46.1061,91.9531,,,,,,,,,,,,,,
16.7768,38.4712,109.807,,,,,,,,,,,,,,
18.3834,37.8749,117.36,,,,,,,,,,,,,,
19.6423,35.9506,117.421,,,,,,,,,,,,,,
21.2136,34.1326,116.902,,,,,,,,,,,,,,
24.3696,27.238,184.582,,,,,,,,,,,,,,
25.2135,26.4193,226.706,,,,,,,,,,,,,,
24.3969,31.7277,198.029,,,,,,,,,,,,,,
20.4584,40.2594,108.442,,,,,,,,,,,,,,
17.4601,43.4662,24.7751,,,,,,,,,,,,,,
15.7916,48.9613,1.81897,,,,,,,,,,,,,,
14.2592,54.9616,0,,,,,,,,,,,,,,
13.6228,57.0543,0,,,,,,,,,,,,,,
12.6557,61.6992,0,,,,,,,,,,,,,,
11.9072,63.4325,0,,,,,,,,,,,,,,
11.4811,65.9827,0,,,,,,,,,,,,,,
10.4443,72.334,0,,,,,,,,,,,,,,
9.86734,75.0472,0,,,,,,,,,,,,,,
9.26522,76.6965,0,,,,,,,,,,,,,,
8.44209,78.8001,0.00504433,,,,,,,,,,,,,,
8.41548,82.1628,5.43157,,,,,,,,,,,,,,
10.0437,84.9498,16.6821,,,,,,,,,,,,,,
12.5274,75.1213,28.42,,,,,,,,,,,,,,
15.1008,57.6347,46.6177,,,,,,,,,,,,,,
17.5803,49.0425,71.442,,,,,,,,,,,,,,
19.5606,41.1133,94.5942,,,,,,,,,,,,,,
21.991,39.665,125.22,,,,,,,,,,,,,,
23.2699,36.7932,142.805,,,,,,,,,,,,,,
23.6119,37.2445,149.607,,,,,,,,,,,,,,
23.8402,37.0061,169.957,,,,,,,,,,,,,,
23.1633,36.6788,157.828,,,,,,,,,,,,,,
22.7298,38.7692,148.872,,,,,,,,,,,,,,
20.5758,47.8587,102.394,,,,,,,,,,,,,,
17.6945,54.9002,29.9521,,,,,,,,,,,,,,
15.223,60.3465,1.30847,,,,,,,,,,,,,,
13.6172,69.5728,0,,,,,,,,,,,,,,
11.2239,99.8082,0,,,,,,,,,,,,,,
8.74347,99.7885,0,,,,,,,,,,,,,,
8.57638,99.7228,0,,,,,,,,,,,,,,
8.04841,99.1382,0,,,,,,,,,,,,,,
7.72118,98.3209,0,,,,,,,,,,,,,,
7.24538,97.3537,0,,,,,,,,,,,,,,
7.63347,88.7362,0,,,,,,,,,,,,,,
8.06456,84.0041,0.00375253,,,,,,,,,,,,,,
8.34025,81.9735,2.5842,,,,,,,,,,,,,,
8.54933,80.5226,9.75747,,,,,,,,,,,,,,
9.0917,80.3361,19.9969,,,,,,,,,,,,,,
8.06542,99.7188,52.5281,,,,,,,,,,,,,,
8.09533,97.4444,80.1546,,,,,,,,,,,,,,
9.06584,84.4024,97.368,,,,,,,,,,,,,,
11.3383,64.0681,114.27,,,,,,,,,,,,,,
11.7658,52.3944,116.555,,,,,,,,,,,,,,
12.0606,43.2305,118.849,,,,,,,,,,,,,,
13.875,39.4763,172.278,,,,,,,,,,,,,,
14.9779,37.4368,231.038,,,,,,,,,,,,,,
13.4946,41.9219,209.366,,,,,,,,,,,,,,
10.9944,56.7821,99.6959,,,,,,,,,,,,,,
8.88144,63.2022,18.1882,,,,,,,,,,,,,,
8.15823,64.3599,0.694591,,,,,,,,,,,,,,
7.66751,65.0658,0,,,,,,,,,,,,,,
6.83309,69.3094,0,,,,,,,,,,,,,,
6.09989,72.7119,0,,,,,,,,,,,,,,
5.81084,77.0114,0,,,,,,,,,,,,,,
4.79036,81.0116,0,,,,,,,,,,,,,,
4.41936,84.4712,0,,,,,,,,,,,,,,
4.06466,87.5655,0,,,,,,,,,,,,,,
3.66372,88.4847,0.00265877,,,,,,,,,,,,,,
3.617,87.9998,0.163639,,,,,,,,,,,,,,
4.75498,90.2719,12.2236,,,,,,,,,,,,,,
6.81547,85.0561,34.4408,,,,,,,,,,,,,,
9.02767,70.1047,60.6788,,,,,,,,,,,,,,
11.0635,59.5347,87.5812,,,,,,,,,,,,,,
12.9473,46.4977,114.147,,,,,,,,,,,,,,
14.273,38.9976,141.754,,,,,,,,,,,,,,
14.7385,36.5478,141.664,,,,,,,,,,,,,,
15.649,36.3333,136.003,,,,,,,,,,,,,,
15.9144,34.2949,143.035,,,,,,,,,,,,,,
16.6706,34.035,144.045,,,,,,,,,,,,,,
15.3857,34.7783,109.208,,,,,,,,,,,,,,
11.6303,59.1492,53.1345,,,,,,,,,,,,,,
10.6182,61.535,19.8508,,,,,,,,,,,,,,
9.80455,65.9036,7.24358,,,,,,,,,,,,,,
9.09831,70.7327,0.924844,,,,,,,,,,,,,,
8.49795,74.9292,0,,,,,,,,,,,,,,
7.84424,75.8414,0,,,,,,,,,,,,,,
6.8171,78.0664,0,,,,,,,,,,,,,,
6.36391,79.3962,0,,,,,,,,,,,,,,
6.13331,81.7919,0,,,,,,,,,,,,,,
6.412,82.7373,0,,,,,,,,,,,,,,
6.21726,84.7599,0,,,,,,,,,,,,,,
6.21829,86.7652,0.000650613,,,,,,,,,,,,,,
6.20991,88.5693,0.0515742,,,,,,,,,,,,,,
6.85766,80.2068,2.43427,,,,,,,,,,,,,,
7.53826,80.3705,11.2645,,,,,,,,,,,,,,
9.10499,76.5235,29.7649,,,,,,,,,,,,,,
11.3424,62.0474,64.5524,,,,,,,,,,,,,,
13.9088,53.7539,106.321,,,,,,,,,,,,,,
16.8713,44.3724,148.689,,,,,,,,,,,,,,
19.091,38.2668,177.634,,,,,,,,,,,,,,
21.9006,33.874,190.92,,,,,,,,,,,,,,
23.9117,28.6725,196.466,,,,,,,,,,,,,,
23.1828,29.174,169.3,,,,,,,,,,,,,,
20.0369,33.4723,117.691,,,,,,,,,,,,,,
17.0884,39.5967,67.2995,,,,,,,,,,,,,,
14.2644,44.7519,23.1738,,,,,,,,,,,,,,
12.4888,59.9077,3.37027,,,,,,,,,,,,,,
12.189,61.2736,0.0390103,,,,,,,,,,,,,,
11.48,65.0288,0,,,,,,,,,,,,,,
11.3503,64.1381,0,,,,,,,,,,,,,,
11.4216,63.1776,0,,,,,,,,,,,,,,
11.3419,63.4356,0,,,,,,,,,,,,,,
11.0988,66.5426,0,,,,,,,,,,,,,,
10.4378,70.5715,0,,,,,,,,,,,,,,
9.62584,72.7025,0,,,,,,,,,,,,,,
9.35887,75.5879,0.000120805,,,,,,,,,,,,,,
8.37657,76.4284,0.0799957,,,,,,,,,,,,,,
8.61378,76.765,11.2896,,,,,,,,,,,,,,
9.52315,70.9031,31.8631,,,,,,,,,,,,,,
11.0728,61.4547,52.3114,,,,,,,,,,,,,,
13.5417,51.5466,82.2366,,,,,,,,,,,,,,
15.2709,39.7763,107.853,,,,,,,,,,,,,,
16.2972,32.8319,119.92,,,,,,,,,,,,,,
17.6435,28.6843,136.787,,,,,,,,,,,,,,
19.2048,26.0597,160.716,,,,,,,,,,,,,,
19.5856,31.6676,143.682,,,,,,,,,,,,,,
20.9483,25.8319,138.526,,,,,,,,,,,,,,
18.6065,29.784,124.373,,,,,,,,,,,,,,
16.9598,30.3849,74.2399,,,,,,,,,,,,,,
15.4376,38.2545,43.8361,,,,,,,,,,,,,,
13.6966,42.332,9.35426,,,,,,,,,,,,,,
12.225,44.3508,1.12828,,,,,,,,,,,,,,
11.0466,46.7168,0,,,,,,,,,,,,,,
9.99451,53.4832,0,,,,,,,,,,,,,,
9.02699,58.9268,0,,,,,,,,,,,,,,
8.35196,66.45,0,,,,,,,,,,,,,,
8.13477,71.9502,0,,,,,,,,,,,,,,
7.52824,72.1531,0,,,,,,,,,,,,,,
7.11877,67.9281,0,,,,,,,,,,,,,,
6.46965,67.1158,1.36E-05,,,,,,,,,,,,,,
5.57,70.3786,0.185005,,,,,,,,,,,,,,
6.59962,71.7864,9.34192,,,,,,,,,,,,,,
8.87773,64.33,38.3948,,,,,,,,,,,,,,
12.2857,47.2714,86.0026,,,,,,,,,,,,,,
15.7347,34.8752,135.361,,,,,,,,,,,,,,
18.4512,28.7177,181.402,,,,,,,,,,,,,,
22.0755,26.5058,203.371,,,,,,,,,,,,,,
22.8058,23.6786,196.409,,,,,,,,,,,,,,
22.1916,22.9807,170.108,,,,,,,,,,,,,,
21.9533,24.8112,149.726,,,,,,,,,,,,,,
21.0042,26.132,131.427,,,,,,,,,,,,,,
19.1738,29.3167,85.4609,,,,,,,,,,,,,,
18.6414,31.6386,65.625,,,,,,,,,,,,,,
17.135,32.6982,54.5268,,,,,,,,,,,,,,
14.8218,39.4376,21.3362,,,,,,,,,,,,,,
12.3635,50.1523,1.22563,,,,,,,,,,,,,,
11.1567,53.9207,0,,,,,,,,,,,,,,
10.7451,62.0569,0,,,,,,,,,,,,,,
10.1461,59.6798,0,,,,,,,,,,,,,,
10.0689,67.1022,0,,,,,,,,,,,,,,
10.0973,66.703,0,,,,,,,,,,,,,,
9.97386,66.6989,0,,,,,,,,,,,,,,
9.56254,71.629,0,,,,,,,,,,,,,,
9.43868,73.743,3.44E-05,,,,,,,,,,,,,,
9.41906,74.5377,0.0823242,,,,,,,,,,,,,,
10.1869,71.685,6.06302,,,,,,,,,,,,,,
10.7833,71.7327,19.996,,,,,,,,,,,,,,
12.2624,65.4627,39.5301,,,,,,,,,,,,,,
13.7998,60.463,69.9006,,,,,,,,,,,,,,
18.0699,50.4372,135.888,,,,,,,,,,,,,,
19.9614,33.5103,180.803,,,,,,,,,,,,,,
19.6042,27.6451,157.146,,,,,,,,,,,,,,
20.6161,26.5743,143.66,,,,,,,,,,,,,,
21.0459,25.6863,152.434,,,,,,,,,,,,,,
22.5555,25.15,181.53,,,,,,,,,,,,,,
21.2976,26.2365,169.08,,,,,,,,,,,,,,
18.6824,29.7627,98.2284,,,,,,,,,,,,,,
16.6868,36.2275,41.5077,,,,,,,,,,,,,,
14.4665,39.0853,11.4187,,,,,,,,,,,,,,
13.0408,43.5156,1.19022,,,,,,,,,,,,,,
12.056,46.9201,0,,,,,,,,,,,,,,
11.1779,51.6084,0,,,,,,,,,,,,,,
10.1527,57.2218,0,,,,,,,,,,,,,,
9.38869,59.6898,0,,,,,,,,,,,,,,
8.14577,64.7968,0,,,,,,,,,,,,,,
7.11126,69.7809,0,,,,,,,,,,,,,,
7.15324,68.4788,0,,,,,,,,,,,,,,
6.73817,75.1344,0.000126244,,,,,,,,,,,,,,
6.49279,69.1412,0.380019,,,,,,,,,,,,,,
6.72797,70.8508,9.32364,,,,,,,,,,,,,,
8.4928,67.431,29.1451,,,,,,,,,,,,,,
10.7884,62.6334,49.4976,,,,,,,,,,,,,,
13.2818,52.1794,69.8173,,,,,,,,,,,,,,
15.7829,43.5992,89.1717,,,,,,,,,,,,,,
17.7498,35.5503,104.143,,,,,,,,,,,,,,
19.1904,34.248,111.471,,,,,,,,,,,,,,
20.2172,30.8675,116.022,,,,,,,,,,,,,,
21.314,26.4295,121.583,,,,,,,,,,,,,,
24.3236,24.4808,198.385,,,,,,,,,,,,,,
25.3215,21.3712,233.972,,,,,,,,,,,,,,
24.9898,21.9199,218.193,,,,,,,,,,,,,,
22.5581,26.352,163.965,,,,,,,,,,,,,,
18.8098,32.9247,60.7768,,,,,,,,,,,,,,
15.4646,49.7563,5.62045,,,,,,,,,,,,,,
14.6564,45.229,0,,,,,,,,,,,,,,
13.1891,52.6057,0,,,,,,,,,,,,,,
11.9188,58.9856,0,,,,,,,,,,,,,,
10.9624,62.1162,0,,,,,,,,,,,,,,
11.1439,61.2234,0,,,,,,,,,,,,,,
10.6699,65.0281,0,,,,,,,,,,,,,,
11.2928,60.8519,0,,,,,,,,,,,,,,
10.1785,62.6197,0.000695584,,,,,,,,,,,,,,
9.86497,67.2552,0.404484,,,,,,,,,,,,,,
10.8171,64.9239,8.03969,,,,,,,,,,,,,,
12.3954,59.437,22.2621,,,,,,,,,,,,,,
14.4974,56.8861,38.426,,,,,,,,,,,,,,
16.7978,54.5538,60.3791,,,,,,,,,,,,,,
19.2308,45.4531,80.8073,,,,,,,,,,,,,,
20.9641,40.8568,95.6391,,,,,,,,,,,,,,
22.2875,32.5313,105.328,,,,,,,,,,,,,,
23.9515,31.6932,119.758,,,,,,,,,,,,,,
24.3768,27.7673,118.993,,,,,,,,,,,,,,
23.8521,29.6448,100.41,,,,,,,,,,,,,,
24.1965,26.8921,94.1026,,,,,,,,,,,,,,
22.2785,37.5341,76.8758,,,,,,,,,,,,,,
21.9955,34.1655,52.8116,,,,,,,,,,,,,,
19.3415,41.5757,35.8377,,,,,,,,,,,,,,
17.5995,45.202,3.22841,,,,,,,,,,,,,,
16.494,47.0992,0,,,,,,,,,,,,,,
15.5606,51.1345,0,,,,,,,,,,,,,,
14.3308,57.184,0,,,,,,,,,,,,,,
13.5699,60.987,0,,,,,,,,,,,,,,
13.3606,59.5117,0,,,,,,,,,,,,,,
12.5596,63.6828,0,,,,,,,,,,,,,,
11.6599,66.6806,0,,,,,,,,,,,,,,
10.8445,66.9517,9.41E-06,,,,,,,,,,,,,,
10.4815,72.1484,0.514714,,,,,,,,,,,,,,
11.0038,72.4082,9.33009,,,,,,,,,,,,,,
13.0194,70.2269,26.3173,,,,,,,,,,,,,,
15.2207,58.7948,46.7425,,,,,,,,,,,,,,
17.7274,46.3288,69.3075,,,,,,,,,,,,,,
20.0495,39.1554,86.8474,,,,,,,,,,,,,,
21.8043,28.5247,101.483,,,,,,,,,,,,,,
22.7439,26.2969,111.122,,,,,,,,,,,,,,
23.2996,25.8752,112.585,,,,,,,,,,,,,,
24.2125,23.9034,114.124,,,,,,,,,,,,,,
27.299,19.9962,188.836,,,,,,,,,,,,,,
29.4478,16.6468,236.114,,,,,,,,,,,,,,
30.1753,16.4064,227.986,,,,,,,,,,,,,,
27.249,24.1546,161.422,,,,,,,,,,,,,,
22.1462,26.3111,58.7773,,,,,,,,,,,,,,
18.3569,41.9442,4.93665,,,,,,,,,,,,,,
16.3641,52.4063,0,,,,,,,,,,,,,,
14.9157,52.8464,0,,,,,,,,,,,,,,
14.1787,58.5532,0,,,,,,,,,,,,,,
13.3044,58.4306,0,,,,,,,,,,,,,,
12.5466,63.039,0,,,,,,,,,,,,,,
12.0449,67.0578,0,,,,,,,,,,,,,,
11.2513,67.616,0,,,,,,,,,,,,,,
10.1286,70.6856,0.000903289,,,,,,,,,,,,,,
10.0485,71.8169,0.684406,,,,,,,,,,,,,,
10.9335,73.8823,10.791,,,,,,,,,,,,,,
13.1755,71.9616,29.915,,,,,,,,,,,,,,
16.2862,58.3824,55.5756,,,,,,,,,,,,,,
20.2862,42.2503,104.009,,,,,,,,,,,,,,
22.963,36.7024,135.886,,,,,,,,,,,,,,
23.7595,36.2663,125.713,,,,,,,,,,,,,,
25.0335,36.9363,120.571,,,,,,,,,,,,,,
25.4361,26.6474,128.798,,,,,,,,,,,,,,
26.2982,24.0033,138.27,,,,,,,,,,,,,,
28.3481,22.7518,197.459,,,,,,,,,,,,,,
29.722,21.6976,240.338,,,,,,,,,,,,,,
30.1052,19.8905,216.567,,,,,,,,,,,,,,
26.3852,26.795,139.63,,,,,,,,,,,,,,
22.2028,32.1056,47.9411,,,,,,,,,,,,,,
19.6415,37.2408,3.33079,,,,,,,,,,,,,,
18.1082,41.8318,0,,,,,,,,,,,,,,
16.8054,47.0037,0,,,,,,,,,,,,,,
15.7805,54.2007,0,,,,,,,,,,,,,,
14.4072,54.8145,0,,,,,,,,,,,,,,
13.7855,57.3643,0,,,,,,,,,,,,,,
13.5089,58.3039,0,,,,,,,,,,,,,,
12.968,58.8966,0,,,,,,,,,,,,,,
11.9765,65.3343,0.000139375,,,,,,,,,,,,,,
11.1454,65.9635,0.625644,,,,,,,,,,,,,,
11.8114,70.8066,11.0312,,,,,,,,,,,,,,
14.1665,66.7331,30.3965,,,,,,,,,,,,,,
16.9245,60.5966,55.0993,,,,,,,,,,,,,,
20.2602,46.2799,90.864,,,,,,,,,,,,,,
22.1749,37.6765,111.562,,,,,,,,,,,,,,
23.9321,33.8669,119.539,,,,,,,,,,,,,,
24.9662,36.3162,129.564,,,,,,,,,,,,,,
25.6728,32.353,132.862,,,,,,,,,,,,,,
26.9149,34.0901,130.595,,,,,,,,,,,,,,
28.8713,27.7355,171.523,,,,,,,,,,,,,,
24.515,31.9153,132.616,,,,,,,,,,,,,,
22.0679,37.8569,49.9731,,,,,,,,,,,,,,
20.2828,47.6498,20.4703,,,,,,,,,,,,,,
19.3298,46.9197,8.189,,,,,,,,,,,,,,
18.257,51.5618,2.20167,,,,,,,,,,,,,,
17.1887,56.8706,0,,,,,,,,,,,,,,
